403,마포구,부엉이공원앞,마포구 가양대로 189,37.58559,126.884727,5279,10967,20,
405,마포구,DMC빌앞,마포구 월드컵북로60길 13,37.582657,126.885788,11351,9468,8,
406,마포구,상암월드컵파크7단지앞,마포구 상암산로1길 92,37.581314,126.880585,7522,8330,15,
407,마포구,마포구육아종합지원센터,마포구 상암산로1길 71,37.580631,126.883675,9507,9946,8,
408,마포구,LGCNS앞,마포구 월드컵북로 424,37.580811,126.88665,16268,15083,20,
409,마포구,누리꿈스퀘어옆,마포구 월드컵북로 396,37.579399,126.88916,33580,31620,25,
410,마포구,상암중학교옆,마포구 상암산로1길 26,37.577496,126.887772,4560,6067,10,
411,마포구,DMC홍보관,마포구 월드컵북로 366,37.577995,126.891472,15047,14441,9,
412,마포구,DMC산학협력연구센터앞,마포구 매봉산로 37,37.575802,126.890739,21244,20953,20,
413,마포구,상암월드컵파크3단지후문,마포구 매봉산로 8,37.571476,126.889687,8582,10794,9,
414,마포구,상암동주민센터옆,마포구 매봉산로2길 16,37.57822,126.89447,11360,11469,8,
415,마포구,DMC역9번출구앞,마포구 성암로 지하184,37.577469,126.897362,24996,29767,10,
416,마포구,상암월드컵파크1단지교차로,마포구 월드컵북로 502-7,37.575665,126.894447,6959,13452,12,
417,마포구,DMC역2번출구옆,은평구 수색로 지하175,37.575069,126.899918,17504,20860,20,
418,마포구,월드컵경기장역3번출구옆,마포구 월드컵로 지하240,37.570721,126.898979,26156,25494,10,
419,마포구,홈플러스앞,마포구 월드컵로 240,37.56842,126.899429,30829,35144,21,
420,마포구,서울시공공자전거상암센터,마포구 월드컵북로47길 10,37.566246,126.896179,16339,16492,40,
421,마포구,마포구청앞,마포구 월드컵로 212,37.565903,126.901184,31743,29744,8,
422,마포구,문화비축기지,마포구 증산로 87,37.569084,126.894424,1496,1731,13,
427,마포구,성산시영아파트,마포구 월드컵북로 260,37.569584,126.903816,0,0,10,
446,종로구,상명대입구,종로구 홍지문길 1,37.600128,126.957832,1832,1965,10,
447,종로구,신영동삼거리,종로구 진흥로 499,37.603992,126.961945,684,962,10,
449,종로구,일성아파트,종로구 평창문화로 119,37.608719,126.972862,472,882,10,
450,종로구,효자동삼거리,종로구 효자로13길 45,37.583603,126.972549,2057,2283,15,
451,종로구,청와대앞길,종로구 청와대로 73,37.583515,126.979668,918,1251,13,
500,광진구,어린이대공원역3번출구앞,광진구 능동로 지하210,37.54707,127.074272,21824,24567,10,
501,광진구,광진구의회앞,광진구 능동로 76,37.537308,127.070351,30370,29910,15,
502,광진구,뚝섬유원지역1번출구앞,광진구 능동로 10,37.53186,127.067192,73390,65574,15,
503,광진구,더샵스타시티C동앞,광진구 아차산로 262,37.536667,127.073593,15245,16656,15,
504,광진구,신자초교입구교차로,광진구 뚝섬로 596,37.53297,127.075935,15729,13907,5,
505,광진구,자양사거리광진아크로텔앞,광진구 아차산로 355,37.53701,127.082245,20831,20762,10,
506,성동구,금호어울림아파트앞,성동구 광나루로 249,37.549061,127.057793,4413,4585,7,
507,성동구,성수아이에스비즈타워앞,성동구 성수이로 147,37.548203,127.057114,7461,7185,7,
508,성동구,성수아카데미타워앞,성동구 성수이로 118,37.545166,127.05751,8374,10239,10,
509,성동구,이마트버스정류소옆,성동구 뚝섬로 379,37.539654,127.052589,21161,21510,20,
510,성동구,서울숲남문버스정류소옆,성동구 왕십리로11길 9,37.541222,127.0438,13884,12845,10,
511,성동구,서울숲역4번출구옆,성동구 왕십리로 지하77,37.544582,127.044609,33279,32505,16,
